user_id,step,device_type,hour_of_day
U023933,signup_start,old_android,14
U023933,id_upload,old_android,14
U023934,app_open,old_android,15
U023935,app_open,new_android,12
U023935,signup_start,new_android,12
U023935,id_upload,new_android,12
U023935,id_verified,new_android,12
U023935,address_entered,new_android,12
U023935,account_funded,new_android,12
U023935,first_payment,new_android,12
U023936,app_open,ios,9
U023936,signup_start,ios,9
U023936,id_upload,ios,9
U023937,app_open,ios,20
U023937,signup_start,ios,20
U023937,id_upload,ios,20
U023937,id_verified,ios,20
U023937,address_entered,ios,20
U023938,app_open,ios,13
U023938,signup_start,ios,13
U023938,id_upload,ios,13
U023938,id_verified,ios,13
U023938,address_entered,ios,13
U023939,app_open,ios,19
U023939,signup_start,ios,19
U023939,id_upload,ios,19
U023939,id_verified,ios,19
U023939,address_entered,ios,19
U023939,account_funded,ios,19
U023939,first_payment,ios,19
U023940,app_open,ios,7
U023940,signup_start,ios,7
U023940,id_upload,ios,7
U023941,app_open,ios,12
U023941,signup_start,ios,12
U023941,id_upload,ios,12
U023942,app_open,new_android,18
U023942,signup_start,new_android,18
U023942,id_upload,new_android,18
U023943,app_open,ios,10
U023943,signup_start,ios,10
U023943,id_upload,ios,10
U023944,app_open,ios,10
U023944,signup_start,ios,10
U023944,id_upload,ios,10
U023944,id_verified,ios,10
U023944,address_entered,ios,10
U023944,account_funded,ios,10
U023944,first_payment,ios,10
U023945,app_open,new_android,17
U023945,signup_start,new_android,17
U023945,id_upload,new_android,17
U023945,id_verified,new_android,17
U023945,address_entered,new_android,17
U023946,app_open,ios,18
U023946,signup_start,ios,18
U023946,id_upload,ios,18
U023946,id_verified,ios,18
U023947,app_open,old_android,14
U023948,app_open,old_android,20
U023948,signup_start,old_android,20
U023948,id_upload,old_android,20
U023949,app_open,ios,11
U023949,signup_start,ios,11
U023949,id_upload,ios,11
U023950,app_open,new_android,10
U023951,app_open,ios,9
U023952,app_open,new_android,14
U023953,app_open,ios,18
U023953,signup_start,ios,18
U023954,app_open,old_android,7
U023955,app_open,old_android,5
U023956,app_open,new_android,23
U023956,signup_start,new_android,23
U023956,id_upload,new_android,23
U023956,id_verified,new_android,23
U023956,address_entered,new_android,23
U023956,account_funded,new_android,23
U023956,first_payment,new_android,23
U023957,app_open,old_android,15
U023958,app_open,old_android,17
U023958,signup_start,old_android,17
U023958,id_upload,old_android,17
U023958,id_verified,old_android,17
U023958,address_entered,old_android,17
U023958,account_funded,old_android,17
U023958,first_payment,old_android,17
U023959,app_open,new_android,11
U023959,signup_start,new_android,11
U023960,app_open,new_android,18
U023960,signup_start,new_android,18
U023960,id_upload,new_android,18
U023961,app_open,ios,16
U023961,signup_start,ios,16
U023961,id_upload,ios,16
U023962,app_open,new_android,10
U023962,signup_start,new_android,10
U023962,id_upload,new_android,10
U023962,id_verified,new_android,10
U023962,address_entered,new_android,10
U023962,account_funded,new_android,10
U023962,first_payment,new_android,10
U023963,app_open,old_android,11
U023963,signup_start,old_android,11
U023963,id_upload,old_android,11
U023964,app_open,ios,6
U023964,signup_start,ios,6
U023964,id_upload,ios,6
U023964,id_verified,ios,6
U023965,app_open,old_android,17
U023965,signup_start,old_android,17
U023965,id_upload,old_android,17
U023966,app_open,ios,8
U023967,app_open,old_android,20
U023967,signup_start,old_android,20
U023967,id_upload,old_android,20
U023967,id_verified,old_android,20
U023967,address_entered,old_android,20
U023967,account_funded,old_android,20
U023967,first_payment,old_android,20
U023968,app_open,new_android,15
U023968,signup_start,new_android,15
U023968,id_upload,new_android,15
U023969,app_open,ios,14
U023969,signup_start,ios,14
U023969,id_upload,ios,14
U023969,id_verified,ios,14
U023969,address_entered,ios,14
U023969,account_funded,ios,14
U023969,first_payment,ios,14
U023970,app_open,new_android,19
U023970,signup_start,new_android,19
U023970,id_upload,new_android,19
U023970,id_verified,new_android,19
U023971,app_open,ios,17
U023971,signup_start,ios,17
U023971,id_upload,ios,17
U023972,app_open,ios,8
U023972,signup_start,ios,8
U023973,app_open,ios,10
U023974,app_open,new_android,9
U023974,signup_start,new_android,9
U023974,id_upload,new_android,9
U023974,id_verified,new_android,9
U023974,address_entered,new_android,9
U023974,account_funded,new_android,9
U023974,first_payment,new_android,9
U023975,app_open,ios,8
U023975,signup_start,ios,8
U023975,id_upload,ios,8
U023975,id_verified,ios,8
U023975,address_entered,ios,8
U023975,account_funded,ios,8
U023975,first_payment,ios,8
U023976,app_open,old_android,14
U023976,signup_start,old_android,14
U023976,id_upload,old_android,14
U023976,id_verified,old_android,14
U023977,app_open,new_android,22
U023977,signup_start,new_android,22
U023977,id_upload,new_android,22
U023977,id_verified,new_android,22
U023977,address_entered,new_android,22
U023977,account_funded,new_android,22
U023977,first_payment,new_android,22
U023978,app_open,ios,22
U023978,signup_start,ios,22
U023978,id_upload,ios,22
U023979,app_open,ios,11
U023980,app_open,new_android,18
U023980,signup_start,new_android,18
U023980,id_upload,new_android,18
U023980,id_verified,new_android,18
U023980,address_entered,new_android,18
U023980,account_funded,new_android,18
U023980,first_payment,new_android,18
U023981,app_open,ios,17
U023981,signup_start,ios,17
U023982,app_open,new_android,5
U023982,signup_start,new_android,5
U023982,id_upload,new_android,5
U023983,app_open,new_android,14
U023983,signup_start,new_android,14
U023983,id_upload,new_android,14
U023983,id_verified,new_android,14
U023983,address_entered,new_android,14
U023983,account_funded,new_android,14
U023983,first_payment,new_android,14
U023984,app_open,ios,15
U023984,signup_start,ios,15
U023984,id_upload,ios,15
U023984,id_verified,ios,15
U023984,address_entered,ios,15
U023985,app_open,old_android,20
U023985,signup_start,old_android,20
U023986,app_open,old_android,12
U023986,signup_start,old_android,12
U023987,app_open,ios,17
U023987,signup_start,ios,17
U023987,id_upload,ios,17
U023987,id_verified,ios,17
U023987,address_entered,ios,17
U023987,account_funded,ios,17
U023987,first_payment,ios,17
U023988,app_open,ios,15
U023989,app_open,new_android,14
U023990,app_open,ios,21
U023990,signup_start,ios,21
U023990,id_upload,ios,21
U023990,id_verified,ios,21
U023990,address_entered,ios,21
U023990,account_funded,ios,21
U023990,first_payment,ios,21
U023991,app_open,ios,21
U023991,signup_start,ios,21
U023991,id_upload,ios,21
U023991,id_verified,ios,21
U023991,address_entered,ios,21
U023992,app_open,new_android,8
U023993,app_open,new_android,8
U023994,app_open,new_android,21
U023994,signup_start,new_android,21
U023994,id_upload,new_android,21
U023995,app_open,old_android,7
U023996,app_open,old_android,11
U023996,signup_start,old_android,11
U023996,id_upload,old_android,11
U023996,id_verified,old_android,11
U023996,address_entered,old_android,11
U023996,account_funded,old_android,11
U023996,first_payment,old_android,11
U023997,app_open,ios,19
U023998,app_open,old_android,10
U023998,signup_start,old_android,10
U023998,id_upload,old_android,10
U023999,app_open,ios,8
U023999,signup_start,ios,8
U023999,id_upload,ios,8
U023999,id_verified,ios,8
U023999,address_entered,ios,8
U023999,account_funded,ios,8
U023999,first_payment,ios,8
U024000,app_open,new_android,11
U024000,signup_start,new_android,11
U024000,id_upload,new_android,11
U024000,id_verified,new_android,11
U024000,address_entered,new_android,11
U024000,account_funded,new_android,11
U024001,app_open,new_android,17
U024002,app_open,ios,21
U024002,signup_start,ios,21
U024002,id_upload,ios,21
U024002,id_verified,ios,21
U024002,address_entered,ios,21
U024002,account_funded,ios,21
U024002,first_payment,ios,21
U024003,app_open,new_android,20
U024004,app_open,new_android,15
U024004,signup_start,new_android,15
U024004,id_upload,new_android,15
U024004,id_verified,new_android,15
U024004,address_entered,new_android,15
U024004,account_funded,new_android,15
U024004,first_payment,new_android,15
U024005,app_open,new_android,17
U024006,app_open,ios,20
U024006,signup_start,ios,20
U024006,id_upload,ios,20
U024006,id_verified,ios,20
U024006,address_entered,ios,20
U024006,account_funded,ios,20
U024006,first_payment,ios,20
U024007,app_open,ios,13
U024008,app_open,ios,18
U024009,app_open,old_android,11
U024009,signup_start,old_android,11
U024010,app_open,new_android,10
U024010,signup_start,new_android,10
U024010,id_upload,new_android,10
U024010,id_verified,new_android,10
U024010,address_entered,new_android,10
U024010,account_funded,new_android,10
U024010,first_payment,new_android,10
U024011,app_open,ios,10
U024011,signup_start,ios,10
U024011,id_upload,ios,10
U024012,app_open,new_android,6
U024012,signup_start,new_android,6
U024012,id_upload,new_android,6
U024012,id_verified,new_android,6
U024012,address_entered,new_android,6
U024012,account_funded,new_android,6
U024013,app_open,ios,11
U024013,signup_start,ios,11
U024013,id_upload,ios,11
U024013,id_verified,ios,11
U024013,address_entered,ios,11
U024013,account_funded,ios,11
U024013,first_payment,ios,11
U024014,app_open,new_android,10
U024014,signup_start,new_android,10
U024014,id_upload,new_android,10
U024015,app_open,new_android,4
U024016,app_open,new_android,20
U024016,signup_start,new_android,20
U024017,app_open,ios,17
U024017,signup_start,ios,17
U024017,id_upload,ios,17
U024018,app_open,new_android,18
U024018,signup_start,new_android,18
U024018,id_upload,new_android,18
U024018,id_verified,new_android,18
U024019,app_open,ios,9
U024019,signup_start,ios,9
U024019,id_upload,ios,9
U024019,id_verified,ios,9
U024019,address_entered,ios,9
U024020,app_open,new_android,9
U024021,app_open,new_android,19
U024021,signup_start,new_android,19
U024022,app_open,new_android,12
U024022,signup_start,new_android,12
U024022,id_upload,new_android,12
U024022,id_verified,new_android,12
U024022,address_entered,new_android,12
U024023,app_open,ios,8
U024024,app_open,ios,13
U024024,signup_start,ios,13
U024024,id_upload,ios,13
U024025,app_open,new_android,21
U024025,signup_start,new_android,21
U024026,app_open,new_android,19
U024027,app_open,ios,13
U024027,signup_start,ios,13
U024027,id_upload,ios,13
U024027,id_verified,ios,13
U024027,address_entered,ios,13
U024027,account_funded,ios,13
U024027,first_payment,ios,13
U024028,app_open,old_android,2
U024028,signup_start,old_android,2
U024028,id_upload,old_android,2
U024028,id_verified,old_android,2
U024028,address_entered,old_android,2
U024028,account_funded,old_android,2
U024029,app_open,new_android,17
U024029,signup_start,new_android,17
U024029,id_upload,new_android,17
U024030,app_open,ios,14
U024030,signup_start,ios,14
U024030,id_upload,ios,14
U024030,id_verified,ios,14
U024031,app_open,old_android,14
U024031,signup_start,old_android,14
U024031,id_upload,old_android,14
U024032,app_open,new_android,23
U024032,signup_start,new_android,23
U024032,id_upload,new_android,23
U024033,app_open,new_android,2
U024033,signup_start,new_android,2
U024033,id_upload,new_android,2
U024033,id_verified,new_android,2
U024033,address_entered,new_android,2
U024033,account_funded,new_android,2
U024033,first_payment,new_android,2
U024034,app_open,old_android,8
U024034,signup_start,old_android,8
U024034,id_upload,old_android,8
U024035,app_open,ios,18
U024036,app_open,new_android,14
U024036,signup_start,new_android,14
U024036,id_upload,new_android,14
U024036,id_verified,new_android,14
U024036,address_entered,new_android,14
U024037,app_open,old_android,6
U024037,signup_start,old_android,6
U024037,id_upload,old_android,6
U024038,app_open,new_android,9
U024039,app_open,old_android,11
U024039,signup_start,old_android,11
U024039,id_upload,old_android,11
U024040,app_open,old_android,13
U024041,app_open,new_android,15
U024041,signup_start,new_android,15
U024041,id_upload,new_android,15
U024042,app_open,ios,12
U024042,signup_start,ios,12
U024042,id_upload,ios,12
U024043,app_open,new_android,9
U024043,signup_start,new_android,9
U024043,id_upload,new_android,9
U024043,id_verified,new_android,9
U024043,address_entered,new_android,9
U024043,account_funded,new_android,9
U024043,first_payment,new_android,9
U024044,app_open,old_android,3
U024045,app_open,ios,20
U024045,signup_start,ios,20
U024046,app_open,new_android,14
U024047,app_open,ios,10
U024048,app_open,new_android,17
U024048,signup_start,new_android,17
U024048,id_upload,new_android,17
U024048,id_verified,new_android,17
U024048,address_entered,new_android,17
U024048,account_funded,new_android,17
U024048,first_payment,new_android,17
U024049,app_open,ios,17
U024049,signup_start,ios,17
U024050,app_open,old_android,9
U024050,signup_start,old_android,9
U024050,id_upload,old_android,9
U024051,app_open,new_android,14
U024051,signup_start,new_android,14
U024052,app_open,new_android,8
U024052,signup_start,new_android,8
U024052,id_upload,new_android,8
U024053,app_open,new_android,17
U024053,signup_start,new_android,17
U024053,id_upload,new_android,17
U024053,id_verified,new_android,17
U024053,address_entered,new_android,17
U024053,account_funded,new_android,17
U024053,first_payment,new_android,17
U024054,app_open,new_android,11
U024054,signup_start,new_android,11
U024054,id_upload,new_android,11
U024054,id_verified,new_android,11
U024054,address_entered,new_android,11
U024054,account_funded,new_android,11
U024054,first_payment,new_android,11
U024055,app_open,ios,20
U024055,signup_start,ios,20
U024055,id_upload,ios,20
U024055,id_verified,ios,20
U024055,address_entered,ios,20
U024055,account_funded,ios,20
U024055,first_payment,ios,20
U024056,app_open,old_android,14
U024057,app_open,new_android,12
U024057,signup_start,new_android,12
U024057,id_upload,new_android,12
U024058,app_open,ios,18
U024058,signup_start,ios,18
U024058,id_upload,ios,18
U024058,id_verified,ios,18
U024058,address_entered,ios,18
U024059,app_open,ios,16
U024060,app_open,new_android,13
U024061,app_open,new_android,22
U024061,signup_start,new_android,22
U024061,id_upload,new_android,22
U024061,id_verified,new_android,22
U024061,address_entered,new_android,22
U024061,account_funded,new_android,22
U024061,first_payment,new_android,22
U024062,app_open,ios,12
U024063,app_open,new_android,11
U024063,signup_start,new_android,11
U024063,id_upload,new_android,11
U024064,app_open,ios,11
U024064,signup_start,ios,11
U024065,app_open,ios,9
U024066,app_open,ios,10
U024066,signup_start,ios,10
U024066,id_upload,ios,10
U024066,id_verified,ios,10
U024066,address_entered,ios,10
U024066,account_funded,ios,10
U024066,first_payment,ios,10
U024067,app_open,old_android,13
U024067,signup_start,old_android,13
U024067,id_upload,old_android,13
U024068,app_open,ios,11
U024068,signup_start,ios,11
U024068,id_upload,ios,11
U024069,app_open,new_android,9
U024069,signup_start,new_android,9
U024069,id_upload,new_android,9
U024070,app_open,new_android,12
U024070,signup_start,new_android,12
U024070,id_upload,new_android,12
U024071,app_open,ios,20
U024071,signup_start,ios,20
U024071,id_upload,ios,20
U024071,id_verified,ios,20
U024071,address_entered,ios,20
U024071,account_funded,ios,20
U024071,first_payment,ios,20
U024072,app_open,ios,17
U024073,app_open,ios,17
U024073,signup_start,ios,17
U024074,app_open,ios,8
U024074,signup_start,ios,8
U024074,id_upload,ios,8
U024075,app_open,old_android,7
U024076,app_open,new_android,18
U024077,app_open,ios,18
U024078,app_open,ios,11
U024079,app_open,ios,12
U024079,signup_start,ios,12
U024079,id_upload,ios,12
U024080,app_open,old_android,13
U024080,signup_start,old_android,13
U024080,id_upload,old_android,13
U024080,id_verified,old_android,13
U024080,address_entered,old_android,13
U024080,account_funded,old_android,13
U024080,first_payment,old_android,13
U024081,app_open,old_android,16
U024081,signup_start,old_android,16
U024081,id_upload,old_android,16
U024082,app_open,old_android,22
U024082,signup_start,old_android,22
U024082,id_upload,old_android,22
U024083,app_open,ios,14
U024084,app_open,new_android,8
U024085,app_open,new_android,8
U024085,signup_start,new_android,8
U024085,id_upload,new_android,8
U024085,id_verified,new_android,8
U024085,address_entered,new_android,8
U024085,account_funded,new_android,8
U024085,first_payment,new_android,8
U024086,app_open,old_android,15
U024086,signup_start,old_android,15
U024086,id_upload,old_android,15
U024087,app_open,ios,16
U024087,signup_start,ios,16
U024087,id_upload,ios,16
U024088,app_open,ios,9
U024088,signup_start,ios,9
U024088,id_upload,ios,9
U024089,app_open,ios,11
U024089,signup_start,ios,11
U024089,id_upload,ios,11
U024089,id_verified,ios,11
U024089,address_entered,ios,11
U024089,account_funded,ios,11
U024089,first_payment,ios,11
U024090,app_open,old_android,5
U024091,app_open,old_android,22
U024091,signup_start,old_android,22
U024092,app_open,new_android,19
U024093,app_open,old_android,16
U024093,signup_start,old_android,16
U024093,id_upload,old_android,16
U024094,app_open,ios,13
U024094,signup_start,ios,13
U024094,id_upload,ios,13
U024094,id_verified,ios,13
U024094,address_entered,ios,13
U024094,account_funded,ios,13
U024094,first_payment,ios,13
U024095,app_open,ios,11
U024095,signup_start,ios,11
U024095,id_upload,ios,11
U024095,id_verified,ios,11
U024095,address_entered,ios,11
U024095,account_funded,ios,11
U024096,app_open,new_android,11
U024097,app_open,old_android,13
U024098,app_open,ios,10
U024098,signup_start,ios,10
U024099,app_open,new_android,9
U024099,signup_start,new_android,9
U024099,id_upload,new_android,9
U024100,app_open,new_android,22
U024100,signup_start,new_android,22
U024100,id_upload,new_android,22
U024100,id_verified,new_android,22
U024100,address_entered,new_android,22
U024100,account_funded,new_android,22
U024100,first_payment,new_android,22
U024101,app_open,ios,17
U024101,signup_start,ios,17
U024102,app_open,new_android,7
U024102,signup_start,new_android,7
U024102,id_upload,new_android,7
U024102,id_verified,new_android,7
U024102,address_entered,new_android,7
U024102,account_funded,new_android,7
U024102,first_payment,new_android,7
U024103,app_open,ios,15
U024103,signup_start,ios,15
U024104,app_open,ios,19
U024104,signup_start,ios,19
U024104,id_upload,ios,19
U024105,app_open,ios,7
U024106,app_open,new_android,6
U024106,signup_start,new_android,6
U024106,id_upload,new_android,6
U024106,id_verified,new_android,6
U024106,address_entered,new_android,6
U024106,account_funded,new_android,6
U024106,first_payment,new_android,6
U024107,app_open,old_android,16
U024107,signup_start,old_android,16
U024107,id_upload,old_android,16
U024107,id_verified,old_android,16
U024107,address_entered,old_android,16
U024107,account_funded,old_android,16
U024107,first_payment,old_android,16
U024108,app_open,old_android,20
U024108,signup_start,old_android,20
U024108,id_upload,old_android,20
U024109,app_open,new_android,8
U024109,signup_start,new_android,8
U024109,id_upload,new_android,8
U024109,id_verified,new_android,8
U024109,address_entered,new_android,8
U024109,account_funded,new_android,8
U024109,first_payment,new_android,8
U024110,app_open,ios,20
U024111,app_open,old_android,17
U024111,signup_start,old_android,17
U024111,id_upload,old_android,17
U024112,app_open,ios,16
U024112,signup_start,ios,16
U024113,app_open,new_android,13
U024114,app_open,ios,14
U024114,signup_start,ios,14
U024114,id_upload,ios,14
U024114,id_verified,ios,14
U024114,address_entered,ios,14
U024114,account_funded,ios,14
U024114,first_payment,ios,14
U024115,app_open,new_android,15
U024116,app_open,ios,7
U024116,signup_start,ios,7
U024116,id_upload,ios,7
U024117,app_open,ios,8
U024117,signup_start,ios,8
U024117,id_upload,ios,8
U024117,id_verified,ios,8
U024117,address_entered,ios,8
U024117,account_funded,ios,8
U024117,first_payment,ios,8
U024118,app_open,new_android,15
U024118,signup_start,new_android,15
U024118,id_upload,new_android,15
U024119,app_open,ios,6
U024120,app_open,ios,14
U024120,signup_start,ios,14
U024120,id_upload,ios,14
U024121,app_open,ios,19
U024121,signup_start,ios,19
U024121,id_upload,ios,19
U024122,app_open,ios,9
U024122,signup_start,ios,9
U024122,id_upload,ios,9
U024123,app_open,new_android,9
U024123,signup_start,new_android,9
U024123,id_upload,new_android,9
U024123,id_verified,new_android,9
U024123,address_entered,new_android,9
U024124,app_open,old_android,16
U024125,app_open,ios,10
U024125,signup_start,ios,10
U024125,id_upload,ios,10
U024126,app_open,new_android,11
U024126,signup_start,new_android,11
U024126,id_upload,new_android,11
U024126,id_verified,new_android,11
U024126,address_entered,new_android,11
U024126,account_funded,new_android,11
U024126,first_payment,new_android,11
U024127,app_open,old_android,13
U024127,signup_start,old_android,13
U024127,id_upload,old_android,13
U024127,id_verified,old_android,13
U024127,address_entered,old_android,13
U024127,account_funded,old_android,13
U024127,first_payment,old_android,13
U024128,app_open,ios,21
U024128,signup_start,ios,21
U024129,app_open,ios,19
U024129,signup_start,ios,19
U024129,id_upload,ios,19
U024129,id_verified,ios,19
U024130,app_open,new_android,12
U024130,signup_start,new_android,12
U024130,id_upload,new_android,12
U024130,id_verified,new_android,12
U024130,address_entered,new_android,12
U024130,account_funded,new_android,12
U024130,first_payment,new_android,12
U024131,app_open,old_android,16
U024131,signup_start,old_android,16
U024131,id_upload,old_android,16
U024131,id_verified,old_android,16
U024131,address_entered,old_android,16
U024131,account_funded,old_android,16
U024131,first_payment,old_android,16
U024132,app_open,old_android,9
U024132,signup_start,old_android,9
U024132,id_upload,old_android,9
U024133,app_open,old_android,20
U024133,signup_start,old_android,20
U024133,id_upload,old_android,20
U024133,id_verified,old_android,20
U024133,address_entered,old_android,20
U024133,account_funded,old_android,20
U024133,first_payment,old_android,20
U024134,app_open,ios,17
U024134,signup_start,ios,17
U024134,id_upload,ios,17
U024134,id_verified,ios,17
U024134,address_entered,ios,17
U024134,account_funded,ios,17
U024134,first_payment,ios,17
U024135,app_open,new_android,15
U024135,signup_start,new_android,15
U024135,id_upload,new_android,15
U024135,id_verified,new_android,15
U024135,address_entered,new_android,15
U024135,account_funded,new_android,15
U024135,first_payment,new_android,15
U024136,app_open,new_android,21
U024136,signup_start,new_android,21
U024136,id_upload,new_android,21
U024136,id_verified,new_android,21
U024136,address_entered,new_android,21
U024136,account_funded,new_android,21
U024136,first_payment,new_android,21
U024137,app_open,old_android,12
U024137,signup_start,old_android,12
U024137,id_upload,old_android,12
U024138,app_open,ios,13
U024138,signup_start,ios,13
U024138,id_upload,ios,13
U024138,id_verified,ios,13
U024138,address_entered,ios,13
U024138,account_funded,ios,13
U024138,first_payment,ios,13
U024139,app_open,old_android,13
U024139,signup_start,old_android,13
U024139,id_upload,old_android,13
U024139,id_verified,old_android,13
U024139,address_entered,old_android,13
U024139,account_funded,old_android,13
U024139,first_payment,old_android,13
U024140,app_open,new_android,17
U024141,app_open,ios,20
U024141,signup_start,ios,20
U024142,app_open,ios,15
U024143,app_open,new_android,20
U024144,app_open,ios,8
U024144,signup_start,ios,8
U024144,id_upload,ios,8
U024144,id_verified,ios,8
U024144,address_entered,ios,8
U024144,account_funded,ios,8
U024144,first_payment,ios,8
U024145,app_open,ios,15
U024145,signup_start,ios,15
U024145,id_upload,ios,15
U024145,id_verified,ios,15
U024145,address_entered,ios,15
U024145,account_funded,ios,15
U024145,first_payment,ios,15
U024146,app_open,ios,21
U024146,signup_start,ios,21
U024146,id_upload,ios,21
U024146,id_verified,ios,21
U024146,address_entered,ios,21
U024146,account_funded,ios,21
U024146,first_payment,ios,21
U024147,app_open,ios,10
U024147,signup_start,ios,10
U024147,id_upload,ios,10
U024148,app_open,new_android,0
U024149,app_open,ios,15
U024150,app_open,new_android,20
U024150,signup_start,new_android,20
U024150,id_upload,new_android,20
U024150,id_verified,new_android,20
U024150,address_entered,new_android,20
U024150,account_funded,new_android,20
U024150,first_payment,new_android,20
U024151,app_open,new_android,13
U024151,signup_start,new_android,13
U024151,id_upload,new_android,13
U024151,id_verified,new_android,13
U024151,address_entered,new_android,13
U024151,account_funded,new_android,13
U024151,first_payment,new_android,13
U024152,app_open,ios,17
U024152,signup_start,ios,17
U024153,app_open,ios,19
U024154,app_open,new_android,16
U024155,app_open,ios,20
U024155,signup_start,ios,20
U024155,id_upload,ios,20
U024155,id_verified,ios,20
U024155,address_entered,ios,20
U024156,app_open,ios,14
U024156,signup_start,ios,14
U024156,id_upload,ios,14
U024156,id_verified,ios,14
U024156,address_entered,ios,14
U024157,app_open,ios,21
U024157,signup_start,ios,21
U024157,id_upload,ios,21
U024158,app_open,ios,23
U024158,signup_start,ios,23
U024158,id_upload,ios,23
U024158,id_verified,ios,23
U024158,address_entered,ios,23
U024158,account_funded,ios,23
U024158,first_payment,ios,23
U024159,app_open,ios,9
U024160,app_open,new_android,15
U024160,signup_start,new_android,15
U024160,id_upload,new_android,15
U024160,id_verified,new_android,15
U024160,address_entered,new_android,15
U024160,account_funded,new_android,15
U024160,first_payment,new_android,15
U024161,app_open,ios,17
U024161,signup_start,ios,17
U024161,id_upload,ios,17
U024162,app_open,ios,8
U024162,signup_start,ios,8
U024162,id_upload,ios,8
U024162,id_verified,ios,8
U024162,address_entered,ios,8
U024163,app_open,new_android,3
U024163,signup_start,new_android,3
U024163,id_upload,new_android,3
U024164,app_open,new_android,0
U024165,app_open,new_android,21
U024165,signup_start,new_android,21
U024165,id_upload,new_android,21
U024166,app_open,new_android,18
U024166,signup_start,new_android,18
U024166,id_upload,new_android,18
U024167,app_open,ios,8
U024167,signup_start,ios,8
U024167,id_upload,ios,8
U024167,id_verified,ios,8
U024167,address_entered,ios,8
U024167,account_funded,ios,8
U024167,first_payment,ios,8
U024168,app_open,ios,14
U024168,signup_start,ios,14
U024168,id_upload,ios,14
U024168,id_verified,ios,14
U024168,address_entered,ios,14
U024168,account_funded,ios,14
U024168,first_payment,ios,14
U024169,app_open,old_android,10
U024169,signup_start,old_android,10
U024170,app_open,ios,20
U024170,signup_start,ios,20
U024170,id_upload,ios,20
U024170,id_verified,ios,20
U024170,address_entered,ios,20
U024170,account_funded,ios,20
U024170,first_payment,ios,20
U024171,app_open,ios,4
U024171,signup_start,ios,4
U024172,app_open,new_android,12
U024173,app_open,ios,20
U024173,signup_start,ios,20
U024173,id_upload,ios,20
U024174,app_open,ios,13
U024174,signup_start,ios,13
U024175,app_open,ios,17
U024175,signup_start,ios,17
U024175,id_upload,ios,17
U024176,app_open,ios,18
U024176,signup_start,ios,18
U024176,id_upload,ios,18
U024177,app_open,ios,12
U024177,signup_start,ios,12
U024178,app_open,ios,18
U024178,signup_start,ios,18
U024178,id_upload,ios,18
U024178,id_verified,ios,18
U024178,address_entered,ios,18
U024178,account_funded,ios,18
U024178,first_payment,ios,18
U024179,app_open,ios,19
U024180,app_open,ios,11
U024180,signup_start,ios,11
U024180,id_upload,ios,11
U024180,id_verified,ios,11
U024180,address_entered,ios,11
U024180,account_funded,ios,11
U024180,first_payment,ios,11
U024181,app_open,ios,12
U024181,signup_start,ios,12
U024181,id_upload,ios,12
U024181,id_verified,ios,12
U024181,address_entered,ios,12
U024181,account_funded,ios,12
U024182,app_open,ios,21
U024182,signup_start,ios,21
U024182,id_upload,ios,21
U024182,id_verified,ios,21
U024182,address_entered,ios,21
U024182,account_funded,ios,21
U024182,first_payment,ios,21
U024183,app_open,old_android,21
U024183,signup_start,old_android,21
U024183,id_upload,old_android,21
U024184,app_open,ios,20
U024184,signup_start,ios,20
U024184,id_upload,ios,20
U024184,id_verified,ios,20
U024184,address_entered,ios,20
U024184,account_funded,ios,20
U024184,first_payment,ios,20
U024185,app_open,ios,22
U024185,signup_start,ios,22
U024185,id_upload,ios,22
U024186,app_open,new_android,15
U024187,app_open,old_android,21
U024188,app_open,new_android,20
U024188,signup_start,new_android,20
U024189,app_open,new_android,19
U024189,signup_start,new_android,19
U024189,id_upload,new_android,19
U024189,id_verified,new_android,19
U024189,address_entered,new_android,19
U024189,account_funded,new_android,19
U024189,first_payment,new_android,19
U024190,app_open,old_android,20
U024190,signup_start,old_android,20
U024190,id_upload,old_android,20
U024191,app_open,new_android,17
U024192,app_open,ios,14
U024192,signup_start,ios,14
U024193,app_open,new_android,14
U024193,signup_start,new_android,14
U024193,id_upload,new_android,14
U024194,app_open,ios,18
U024194,signup_start,ios,18
U024194,id_upload,ios,18
U024194,id_verified,ios,18
U024194,address_entered,ios,18
U024195,app_open,ios,18
U024196,app_open,old_android,9
U024197,app_open,ios,16
U024197,signup_start,ios,16
U024197,id_upload,ios,16
U024197,id_verified,ios,16
U024197,address_entered,ios,16
U024197,account_funded,ios,16
U024197,first_payment,ios,16
U024198,app_open,ios,17
U024198,signup_start,ios,17
U024198,id_upload,ios,17
U024198,id_verified,ios,17
U024198,address_entered,ios,17
U024198,account_funded,ios,17
U024198,first_payment,ios,17
U024199,app_open,ios,17
U024199,signup_start,ios,17
U024200,app_open,new_android,11
U024201,app_open,ios,6
U024202,app_open,ios,17
U024203,app_open,new_android,18
U024204,app_open,ios,13
U024204,signup_start,ios,13
U024204,id_upload,ios,13
U024204,id_verified,ios,13
U024204,address_entered,ios,13
U024204,account_funded,ios,13
U024204,first_payment,ios,13
U024205,app_open,old_android,10
U024205,signup_start,old_android,10
U024205,id_upload,old_android,10
U024206,app_open,old_android,15
U024207,app_open,old_android,16
U024207,signup_start,old_android,16
U024207,id_upload,old_android,16
U024207,id_verified,old_android,16
U024207,address_entered,old_android,16
U024208,app_open,ios,3
U024208,signup_start,ios,3
