date,crypto_usd,fiat_eurusd,equity_index
2024-03-10,27934.755173,1.189043,6577.724978
2024-03-11,29516.71956,1.189412,6600.259523
2024-03-12,30965.79501,1.19347,6552.761765
2024-03-13,32548.807873,1.190678,6518.006957
2024-03-14,36701.310176,1.192259,6493.626482
2024-03-15,38951.157258,1.186429,6415.028338
2024-03-16,40178.46477,1.191729,6403.478386
2024-03-17,38414.797708,1.187892,6406.769243
2024-03-18,39203.709596,1.189985,6288.543797
2024-03-19,39419.956459,1.188949,6174.96383
2024-03-20,37169.312379,1.193565,6192.533827
2024-03-21,37308.716492,1.193692,6159.163479
2024-03-22,35728.935088,1.19699,6057.857006
2024-03-23,35872.446495,1.202893,6058.001629
2024-03-24,37254.989873,1.202892,6049.314629
2024-03-25,37092.167397,1.211966,6042.851123
2024-03-26,35379.545717,1.216125,6042.998863
2024-03-27,34628.250818,1.219923,5920.763609
2024-03-28,33628.424176,1.226425,6009.414914
2024-03-29,34304.303877,1.224587,5958.428236
2024-03-30,35942.712904,1.223634,6066.914261
2024-03-31,37847.099953,1.233594,6060.987497
2024-04-01,37043.813144,1.236267,6121.539681
2024-04-02,35228.459232,1.243205,6129.775549
2024-04-03,33893.499318,1.242392,6112.400145
2024-04-04,34833.55794,1.246864,6109.978617
2024-04-05,38313.042169,1.243798,6020.155363
2024-04-06,39027.007712,1.247683,5958.558536
2024-04-07,38294.474722,1.236752,5981.395829
2024-04-08,40926.359986,1.248848,5960.784236
2024-04-09,39279.347342,1.239187,6019.631004
2024-04-10,40542.089558,1.235627,6019.91985
2024-04-11,37692.637183,1.233527,5937.589341
2024-04-12,39001.775784,1.23387,5849.117023
2024-04-13,40729.26703,1.23027,5787.735864
2024-04-14,42795.091337,1.224612,5824.630664
2024-04-15,42127.844003,1.218433,5713.337183
2024-04-16,42400.517154,1.218218,5728.320001
2024-04-17,39657.615929,1.215862,5813.326924
2024-04-18,41032.594072,1.213284,5841.12855
2024-04-19,40706.311239,1.21717,5818.399412
2024-04-20,42365.129301,1.212485,5830.384466
2024-04-21,42566.164153,1.219272,5880.561042
2024-04-22,42319.749395,1.215111,5836.846007
2024-04-23,43672.191378,1.210675,5818.699791
2024-04-24,41742.631356,1.214357,5841.86683
2024-04-25,41475.746591,1.21283,5905.499284
2024-04-26,42123.419362,1.211425,5938.643806
2024-04-27,41334.903369,1.21316,5938.39419
2024-04-28,38956.926903,1.218821,5850.684751
2024-04-29,40992.330058,1.219338,5809.668477
2024-04-30,42526.88948,1.230851,5825.525908
2024-05-01,40265.185685,1.233265,5803.060367
2024-05-02,38838.431237,1.223948,5849.486633
2024-05-03,37890.789119,1.215542,5781.847653
2024-05-04,38041.626511,1.215478,5801.83724
2024-05-05,38379.08463,1.210833,5765.765751
2024-05-06,36383.397166,1.207747,5724.425654
2024-05-07,35883.335836,1.214887,5694.438396
2024-05-08,37472.582298,1.215353,5637.939322
2024-05-09,36822.504678,1.219417,5708.827148
2024-05-10,36784.991109,1.22148,5771.856409
2024-05-11,36859.694158,1.21397,5750.067159
2024-05-12,37559.430914,1.204646,5748.126647
2024-05-13,37240.405373,1.198443,5827.354775
2024-05-14,36405.844319,1.185241,5794.925933
2024-05-15,37389.643887,1.184476,5807.898947
2024-05-16,37485.320431,1.182692,5768.102188
2024-05-17,36943.667662,1.181122,5734.346187
2024-05-18,37113.358713,1.181974,5732.425725
2024-05-19,37995.371987,1.17893,5672.978842
2024-05-20,35713.69394,1.174035,5623.26863
2024-05-21,36522.762223,1.168528,5641.187876
2024-05-22,35778.882741,1.16725,5704.332892
2024-05-23,35306.166696,1.171296,5713.377126
2024-05-24,39139.152226,1.171328,5759.467452
2024-05-25,39900.276253,1.169696,5622.526424
2024-05-26,41635.039879,1.165982,5674.347479
2024-05-27,41548.114203,1.174395,5840.712908
2024-05-28,41436.532898,1.172978,5853.52208
2024-05-29,42412.885166,1.172699,5920.377588
2024-05-30,43747.683502,1.170313,6017.754479
2024-05-31,44495.260687,1.16908,6139.319744
2024-06-01,45106.09044,1.165392,6189.541294
2024-06-02,43717.478642,1.157985,6112.800354
2024-06-03,42393.828183,1.148247,6094.653986
2024-06-04,42835.527882,1.157951,6055.258619
2024-06-05,43799.883708,1.163328,6041.403273
2024-06-06,44034.502515,1.164148,5897.956619
2024-06-07,44440.077687,1.168581,5885.033725
2024-06-08,46872.900925,1.176328,5755.800544
2024-06-09,49903.565201,1.182875,5824.253784
2024-06-10,50033.689947,1.181165,5810.383677
2024-06-11,52456.849246,1.179214,5842.224311
2024-06-12,49400.566614,1.187117,5789.819825
2024-06-13,51364.216029,1.19052,5738.82603
2024-06-14,53284.409729,1.189961,5761.534277
2024-06-15,53605.458844,1.188506,5765.381513
2024-06-16,53702.002189,1.181278,5631.768799
2024-06-17,56799.733298,1.186841,5621.289105
2024-06-18,58738.491855,1.193095,5632.870721
2024-06-19,59625.163238,1.201805,5666.262657
2024-06-20,59842.358244,1.197577,5667.935593
2024-06-21,60217.771532,1.192254,5720.654185
2024-06-22,60809.916535,1.192203,5725.06136
2024-06-23,62279.767469,1.198595,5723.061387
2024-06-24,59986.91719,1.203061,5701.988307
2024-06-25,59043.831162,1.195624,5685.263847
2024-06-26,58533.883364,1.196391,5643.391986
2024-06-27,57067.007952,1.204418,5680.883949
2024-06-28,56695.447604,1.213924,5720.382625
2024-06-29,55539.337646,1.22243,5729.550246
2024-06-30,55363.365555,1.226745,5708.393476
2024-07-01,53716.069117,1.229332,5753.664328
2024-07-02,55661.864557,1.234007,5763.18421
2024-07-03,56353.897677,1.232355,5829.154459
2024-07-04,57603.328186,1.234097,5782.509806
2024-07-05,56356.813844,1.232143,5806.635462
2024-07-06,62570.557742,1.226887,5793.645864
2024-07-07,58746.428997,1.233012,5752.310124
2024-07-08,61553.875075,1.23988,5733.385931
2024-07-09,61787.473191,1.234686,5712.827284
2024-07-10,60630.131259,1.239173,5768.461878
2024-07-11,58794.611609,1.244078,5718.985423
2024-07-12,60619.526115,1.229554,5639.781398
2024-07-13,55637.673561,1.222827,5609.065732
2024-07-14,55422.302481,1.223534,5573.724938
2024-07-15,50895.744303,1.211093,5542.009488
2024-07-16,49293.595755,1.210038,5518.107236
2024-07-17,48739.291454,1.208715,5532.169075
2024-07-18,48291.395651,1.216972,5493.54094
2024-07-19,49277.967503,1.217958,5457.449184
2024-07-20,52384.822839,1.210223,5434.265674
2024-07-21,50242.690922,1.212952,5369.277802
2024-07-22,48726.269045,1.210349,5399.40193
2024-07-23,50355.400798,1.214849,5454.000768
2024-07-24,53382.323503,1.220196,5530.778841
2024-07-25,53489.134082,1.217363,5520.47942
2024-07-26,52958.361156,1.215618,5568.59607
2024-07-27,49868.091601,1.216848,5613.665565
2024-07-28,48745.912404,1.210109,5682.646304
2024-07-29,51304.322025,1.204801,5633.751608
2024-07-30,49515.481021,1.206166,5548.242113
2024-07-31,51545.901661,1.207591,5598.473421
2024-08-01,53003.669019,1.214423,5557.228837
2024-08-02,53813.616809,1.211534,5519.839207
2024-08-03,54342.323669,1.211147,5564.666545
2024-08-04,53248.830438,1.214828,5492.649428
2024-08-05,49484.414183,1.204359,5564.158087
2024-08-06,49544.460696,1.20666,5536.143762
2024-08-07,50288.23076,1.215939,5590.282032
2024-08-08,50814.587379,1.214869,5600.235562
2024-08-09,51398.112402,1.217954,5636.89832
2024-08-10,52010.516695,1.219024,5651.36761
2024-08-11,51272.408041,1.222215,5741.743445
2024-08-12,50409.591533,1.219899,5791.696526
2024-08-13,51736.925189,1.219464,5767.815625
2024-08-14,51928.707276,1.221653,5752.404906
2024-08-15,52718.166412,1.216366,5765.353717
2024-08-16,56325.816309,1.212549,5766.654026
2024-08-17,55854.156967,1.201628,5764.53119
2024-08-18,56384.392215,1.204184,5769.113506
2024-08-19,54663.726898,1.208726,5820.901644
2024-08-20,57610.332083,1.204928,5840.307321
2024-08-21,58172.693212,1.193304,5762.306519
2024-08-22,57985.994413,1.191105,5744.04395
2024-08-23,59774.717902,1.195219,5717.707567
2024-08-24,57684.6193,1.202557,5835.568091
2024-08-25,60288.098106,1.19027,5974.235066
2024-08-26,60332.727623,1.18066,5844.392456
2024-08-27,59334.490163,1.177064,5912.841237
2024-08-28,57231.973442,1.177984,5953.917478
2024-08-29,57847.622975,1.182808,5915.79484
2024-08-30,57330.939979,1.177479,5989.618995
2024-08-31,59808.517159,1.173041,5916.356178
2024-09-01,62093.701617,1.171904,5930.33234
2024-09-02,59376.276617,1.169728,5892.049142
2024-09-03,61936.550796,1.163153,5864.372104
2024-09-04,64668.860931,1.16621,5916.028858
2024-09-05,64804.837062,1.159413,6037.187273
2024-09-06,61871.796818,1.164441,6121.696369
2024-09-07,60465.869714,1.151391,6070.429628
2024-09-08,57050.955888,1.155039,6069.012727
2024-09-09,57104.256937,1.15191,6112.068821
2024-09-10,57642.650633,1.163031,6148.463782
2024-09-11,57266.349075,1.164918,6143.365873
2024-09-12,58202.401272,1.160363,6173.7862
2024-09-13,59013.295396,1.156101,6061.972794
2024-09-14,57578.053989,1.153886,6082.069278
2024-09-15,59669.974305,1.145737,6112.994693
2024-09-16,63881.285042,1.138508,6066.574786
2024-09-17,59615.247167,1.147998,6093.056948
2024-09-18,56903.78627,1.150623,6160.104584
2024-09-19,60393.526392,1.144314,6168.811534
2024-09-20,56774.93329,1.13677,6222.902692
2024-09-21,58703.265939,1.139204,6230.650374
2024-09-22,57737.726492,1.132645,6248.527452
2024-09-23,58804.251472,1.133925,6337.437571
2024-09-24,61311.245647,1.141733,6337.901486
2024-09-25,61497.404166,1.135801,6461.497962
2024-09-26,60339.199702,1.129205,6516.837173
2024-09-27,57965.713478,1.12589,6497.277918
2024-09-28,56236.220166,1.123845,6562.539271
2024-09-29,57156.069833,1.124757,6544.198334
2024-09-30,54804.069837,1.127178,6645.921198
2024-10-01,57282.077329,1.126072,6744.012853
2024-10-02,57295.873771,1.137221,6708.420158
2024-10-03,59527.703702,1.138561,6820.846921
2024-10-04,59261.813684,1.134075,6907.867191
2024-10-05,57348.726633,1.136076,6855.471311
2024-10-06,54730.691969,1.140025,6825.248943
2024-10-07,54637.923143,1.149451,6903.674722
2024-10-08,54670.656697,1.148067,6857.11294
2024-10-09,56496.412975,1.145499,6993.79471
2024-10-10,56856.481428,1.138244,6885.660862
2024-10-11,55361.753984,1.13193,6881.35678
2024-10-12,51816.315414,1.136892,6875.553898
2024-10-13,51577.576534,1.136858,6877.756522
2024-10-14,52352.722883,1.136921,6893.29964
2024-10-15,53841.560357,1.123825,6972.398645
2024-10-16,51491.678343,1.116894,7062.908544
2024-10-17,49503.144483,1.113708,7008.684083
2024-10-18,50021.215909,1.114111,7102.931417
2024-10-19,48297.515507,1.115569,7195.171965
2024-10-20,45868.126502,1.120524,7192.21542
2024-10-21,45454.428544,1.12008,7104.091888
2024-10-22,46506.127772,1.112404,7109.820275
2024-10-23,44710.437048,1.118771,7180.275885
2024-10-24,44647.898808,1.113964,7447.084749
2024-10-25,44575.394408,1.119855,7453.532606
2024-10-26,42813.008074,1.115103,7498.532985
2024-10-27,45544.288242,1.117298,7506.300704
2024-10-28,43191.347241,1.118846,7502.077159
2024-10-29,42376.879881,1.12225,7566.130663
2024-10-30,41926.228745,1.129534,7671.424853
2024-10-31,44210.912486,1.125451,7554.13436
2024-11-01,43552.764155,1.12408,7500.492052
2024-11-02,46128.107076,1.113506,7390.579058
2024-11-03,45329.130461,1.11245,7321.64868
2024-11-04,42340.896645,1.107026,7375.500877
2024-11-05,41332.64307,1.108848,7400.967283
2024-11-06,42071.663353,1.107393,7363.595615
2024-11-07,41954.400468,1.110968,7317.432398
2024-11-08,44219.671245,1.113831,7420.871482
2024-11-09,43858.475563,1.117561,7428.677697
2024-11-10,42149.778576,1.121623,7591.625737
2024-11-11,42186.071705,1.117825,7579.607258
2024-11-12,42269.437966,1.121311,7655.717763
2024-11-13,41214.242876,1.127287,7610.979355
2024-11-14,42264.277112,1.122904,7680.161434
2024-11-15,41882.697046,1.128198,7782.067698
2024-11-16,43292.636376,1.125705,7731.19343
2024-11-17,41569.218362,1.137825,7667.300274
2024-11-18,43165.216089,1.144208,7644.099929
2024-11-19,43894.545664,1.139269,7677.198556
2024-11-20,42735.88299,1.139767,7638.530187
2024-11-21,41928.00554,1.138366,7636.109656
2024-11-22,42731.252245,1.149488,7669.218217
2024-11-23,43988.947405,1.153513,7783.509029
2024-11-24,43940.780733,1.156833,7799.534885
2024-11-25,42065.622451,1.153468,7739.124248
2024-11-26,41845.454985,1.156649,7613.889389
2024-11-27,39060.55615,1.153992,7652.411587
2024-11-28,38571.782202,1.147925,7724.066852
2024-11-29,40315.374863,1.139869,7797.175353
2024-11-30,39644.544715,1.133061,7835.787056
2024-12-01,39582.492293,1.123851,7677.326744
2024-12-02,40124.190314,1.117472,7645.5993
2024-12-03,41789.425841,1.115649,7617.962079
2024-12-04,40367.686516,1.111477,7538.912184
2024-12-05,38605.570167,1.11336,7446.870519
2024-12-06,40521.060386,1.124714,7547.571202
2024-12-07,42543.340086,1.119341,7478.333552
2024-12-08,44107.425846,1.121245,7550.068492
2024-12-09,42573.555931,1.125783,7600.660903
2024-12-10,43211.997432,1.121708,7615.376297
2024-12-11,41991.85147,1.120915,7613.826621
2024-12-12,40713.009974,1.125071,7635.902555
2024-12-13,39121.177016,1.1186,7617.545449
2024-12-14,38820.637923,1.122083,7690.116901
2024-12-15,38359.885151,1.121862,7796.241804
2024-12-16,37364.866409,1.124686,7819.848522
2024-12-17,35108.638049,1.128875,7736.443853
2024-12-18,35323.426592,1.12441,7745.40046
2024-12-19,34216.504868,1.121477,7848.625892
2024-12-20,34378.821553,1.119072,7863.801089
2024-12-21,35040.585967,1.116396,7840.747485
2024-12-22,34896.645397,1.106719,7769.681412
2024-12-23,33272.812873,1.113008,7770.164053
2024-12-24,33314.247307,1.106617,7790.395647
2024-12-25,32444.697079,1.108656,7783.968025
2024-12-26,31775.466945,1.116418,7672.279384
2024-12-27,31104.57861,1.114588,7641.675132
2024-12-28,31183.158929,1.113755,7728.600714
2024-12-29,32064.622679,1.118855,7446.644337
2024-12-30,32605.142768,1.119025,7588.456817
2024-12-31,30990.55012,1.124901,7734.626562
